player,lastname,team,link_tm,link_ws
Ilkay Gündogan,Gündogan,ManCity,/ilkay-gundogan/profil/spieler/53622,/Players/77464/Show/Ilkay-Gündogan
Phil Foden,Foden,ManCity,/phil-foden/profil/spieler/406635,/Players/331254/Show/Phil-Foden
Fabian Delph,Delph,ManCity,/fabian-delph/profil/spieler/50362,/Players/27213/Show/Fabian-Delph
Kevin De Bruyne,Bruyne,ManCity,/kevin-de-bruyne/profil/spieler/88755,/Players/73084/Show/Kevin-De-Bruyne
Danilo,Danilo,ManCity,/danilo/profil/spieler/145707,/Players/88300/Show/Danilo
Nicolás Otamendi,Otamendi,ManCity,/nicolas-otamendi/profil/spieler/54781,/Players/75691/Show/Nicolás-Otamendi
John Stones,Stones,ManCity,/john-stones/profil/spieler/186590,/Players/101374/Show/John-Stones
Riyad Mahrez,Mahrez,ManCity,/riyad-mahrez/profil/spieler/171424,/Players/104749/Show/Riyad-Mahrez
Sergio Agüero,Agüero,ManCity,/sergio-aguero/profil/spieler/26399,/Players/14260/Show/Sergio-Agüero
Raheem Sterling,Sterling,ManCity,/raheem-sterling/profil/spieler/134425,/Players/97692/Show/Raheem-Sterling
Leroy Sané,Sané,ManCity,/leroy-sane/profil/spieler/192565,/Players/144711/Show/Leroy-Sané
Gabriel Jesus,Jesus,ManCity,/gabriel-jesus/profil/spieler/363205,/Players/279379/Show/Gabriel-Jesus
Marek Rodák,Rodák,Rotherham,/marek-rodak/profil/spieler/186901,/Players/256125/Show/Marek-Rodák
Lewis Price,Price,Rotherham,/lewis-price/profil/spieler/13350,/Players/8142/Show/Lewis-Price
Clark Robertson,Robertson,Rotherham,/clark-robertson/profil/spieler/119569,/Players/85489/Show/Clark-Robertson
Sean Raggett,Raggett,Rotherham,/sean-raggett/profil/spieler/226219,/Players/139039/Show/Sean-Raggett
Michael Ihiekwe,Ihiekwe,Rotherham,/michael-ihiekwe/profil/spieler/145923,/Players/105888/Show/Michael-Ihiekwe
Joe Mattock,Mattock,Rotherham,/joe-mattock/profil/spieler/49611,/Players/26124/Show/Joe-Mattock
Billy Jones,Jones,Rotherham,/billy-jones/profil/spieler/36866,/Players/8236/Show/Billy-Jones
Matt Crooks,Crooks,Rotherham,/matt-crooks/profil/spieler/169416,/Players/105742/Show/Matt-Crooks
Ben Wiles,Wiles,Rotherham,/ben-wiles/profil/spieler/542471,/Players/361321/Show/Ben-Wiles
Jon Taylor,Taylor,Rotherham,/jon-taylor/profil/spieler/137589,/Players/134252/Show/Jon-Taylor
Joe Newell,Newell,Rotherham,/joe-newell/profil/spieler/185342,/Players/136775/Show/Joe-Newell
Anthony Forde,Forde,Rotherham,/anthony-forde/profil/spieler/146494,/Players/105885/Show/Anthony-Forde
Jamie Proctor,Proctor,Rotherham,/jamie-proctor/profil/spieler/128420,/Players/84889/Show/Jamie-Proctor
Jerry Yates,Yates,Rotherham,/jerry-yates/profil/spieler/351261,/Players/257709/Show/Jerry-Yates
Zak Vyner,Vyner,Rotherham,/zak-vyner/profil/spieler/417955,/Players/302460/Show/Zak-Vyner
Richard Wood,Wood,Rotherham,/richard-wood/profil/spieler/13434,/Players/8509/Show/Richard-Wood
Matthew Palmer,Palmer,Rotherham,/matt-palmer/profil/spieler/236870,/Players/134202/Show/Matthew-Palmer
Darren Potter,Potter,Rotherham,/darren-potter/profil/spieler/22231,/Players/131518/Show/Darren-Potter
Ryan Williams,Williams,Rotherham,/ryan-williams/profil/spieler/192239,/Players/105280/Show/Ryan-Williams
Kyle Vassell,Vassell,Rotherham,/kyle-vassell/profil/spieler/293002,/Players/139147/Show/Kyle-Vassell
Michael Smith,Smith,Rotherham,/michael-smith/profil/spieler/96173,/Players/134391/Show/Michael-Smith
Will Vaulks,Vaulks,Rotherham,/will-vaulks/profil/spieler/238427,/Players/322035/Show/Will-Vaulks
Semi Ajayi,Ajayi,Rotherham,/semi-ajayi/profil/spieler/251912,/Players/247815/Show/Semi-Ajayi
Richard Towell,Towell,Rotherham,/richie-towell/profil/spieler/114116,/Players/302461/Show/Richard-Towell
Ryan Manning,Manning,Rotherham,/ryan-manning/profil/spieler/262300,/Players/332402/Show/Ryan-Manning
Tiago Sá,Sá,Braga,/tiago-sa/profil/spieler/286908,/Players/143021/Show/Tiago-Sá
Raúl Silva,Silva,Braga,/raul-silva/profil/spieler/164705,/Players/149140/Show/Raúl-Silva
Bruno Viana,Viana,Braga,/bruno-viana/profil/spieler/411838,/Players/289112/Show/Bruno-Viana
Pablo Santos,Santos,Braga,/pablo-santos/profil/spieler/265648,/Players/342769/Show/Pablo-Santos
Nuno Sequeira,Sequeira,Braga,/nuno-sequeira/profil/spieler/193303,/Players/140118/Show/Nuno-Sequeira
Marcelo Goiano,Goiano,Braga,/marcelo-goiano/profil/spieler/248903,/Players/135523/Show/Marcelo-Goiano
Diogo Figueiras,Figueiras,Braga,/diogo-figueiras/profil/spieler/172181,/Players/96207/Show/Diogo-Figueiras
João Palhinha,Palhinha,Braga,/joao-palhinha/profil/spieler/257455,/Players/322774/Show/João-Palhinha
Claudemir,Claudemir,Braga,/claudemir/profil/spieler/68275,/Players/36137/Show/Claudemir
Ricardo Esgaio,Esgaio,Braga,/ricardo-esgaio/profil/spieler/139395,/Players/109474/Show/Ricardo-Esgaio
Fábio Martins,Martins,Braga,/fabio-martins/profil/spieler/223029,/Players/119620/Show/Fábio-Martins
Matheus,Matheus,Braga,/matheus/profil/spieler/177547,/Players/296521/Show/Matheus
Ricardo Ryller,Ryller,Braga,/ricardo-ryller/profil/spieler/349443,/Players/352932/Show/Ricardo-Ryller
Bruno Xadas,Xadas,Braga,/xadas/profil/spieler/345345,/Players/335707/Show/Bruno-Xadas
João Novais,Novais,Braga,/joao-novais/profil/spieler/228940,/Players/322580/Show/João-Novais
Trincão,Trincão,Braga,/trincao/profil/spieler/412669,/Players/368409/Show/Trincão
Dyego Sousa,Sousa,Braga,/dyego-sousa/profil/spieler/157036,/Players/117997/Show/Dyego-Sousa
Ricardo Horta,Horta,Braga,/ricardo-horta/profil/spieler/261927,/Players/127130/Show/Ricardo-Horta
Paulinho,Paulinho,Braga,/paulinho/profil/spieler/211072,/Players/135563/Show/Paulinho
Daniel Vega,Vega,San Jose Earthquakes,/daniel-vega/profil/spieler/82507,/Players/121464/Show/Daniel-Vega
Harold Cummings,Cummings,San Jose Earthquakes,/harold-cummings/profil/spieler/121790,/Players/202159/Show/Harold-Cummings
Nick Lima,Lima,San Jose Earthquakes,/nick-lima/profil/spieler/478802,/Players/334516/Show/Nick-Lima
Florian Jungwirth,Jungwirth,San Jose Earthquakes,/florian-jungwirth/profil/spieler/33078,/Players/66284/Show/Florian-Jungwirth
Aníbal Godoy,Godoy,San Jose Earthquakes,/anibal-godoy/profil/spieler/161671,/Players/111779/Show/Aníbal-Godoy
Tommy Thompson,Thompson,San Jose Earthquakes,/tommy-thompson/profil/spieler/308005,/Players/202253/Show/Tommy-Thompson
Paul Marie,Marie,San Jose Earthquakes,/paul-marie/profil/spieler/182907,/Players/371043/Show/Paul-Marie
Guram Kashia,Kashia,San Jose Earthquakes,/guram-kashia/profil/spieler/55972,/Players/69335/Show/Guram-Kashia
Marcos López,López,San Jose Earthquakes,/marcos-lopez/profil/spieler/432175,/Players/371042/Show/Marcos-López
Eric Calvillo,Calvillo,San Jose Earthquakes,/eric-calvillo/profil/spieler/315759,/Players/358780/Show/Eric-Calvillo
Judson,Judson,San Jose Earthquakes,/judson/profil/spieler/349744,/Players/239293/Show/Judson
Valeri Qazaishvili,Qazaishvili,San Jose Earthquakes,/valeri-qazaishvili/profil/spieler/156115,/Players/104793/Show/Valeri-Qazaishvili
Chris Wondolowski,Wondolowski,San Jose Earthquakes,/chris-wondolowski/profil/spieler/39856,/Players/28962/Show/Chris-Wondolowski
Shea Salinas,Salinas,San Jose Earthquakes,/shea-salinas/profil/spieler/80670,/Players/38962/Show/Shea-Salinas
Danny Hoesen,Hoesen,San Jose Earthquakes,/danny-hoesen/profil/spieler/81163,/Players/43410/Show/Danny-Hoesen
Cristian Espinoza,Espinoza,San Jose Earthquakes,/cristian-espinoza/profil/spieler/278992,/Players/246387/Show/Cristian-Espinoza
Magnus Eriksson,Eriksson,San Jose Earthquakes,/magnus-eriksson/profil/spieler/75554,/Players/141717/Show/Magnus-Eriksson
Jackson Yueill,Yueill,San Jose Earthquakes,/jackson-yueill/profil/spieler/349707,/Players/334010/Show/Jackson-Yueill
Sascha Burchert,Burchert,Greuther Fuerth,/sascha-burchert/profil/spieler/36898,/Players/43682/Show/Sascha-Burchert
Richard Magyar,Magyar,Greuther Fuerth,/richard-magyar/profil/spieler/148727,/Players/320704/Show/Richard-Magyar
Paul Jaeckel,Jaeckel,Greuther Fuerth,/paul-jaeckel/profil/spieler/284248,/Players/353983/Show/Paul-Jaeckel
Maximilian Bauer,Bauer,Greuther Fuerth,/maximilian-bauer/profil/spieler/388363,/Players/361686/Show/Maximilian-Bauer
Maximilian Wittek,Wittek,Greuther Fuerth,/maximilian-wittek/profil/spieler/196793,/Players/226599/Show/Maximilian-Wittek
Maximilian Sauer,Sauer,Greuther Fuerth,/maximilian-sauer/profil/spieler/158054,/Players/254882/Show/Maximilian-Sauer
Paul Seguin,Seguin,Greuther Fuerth,/paul-seguin/profil/spieler/183780,/Players/142227/Show/Paul-Seguin
Sebastian Ernst,Ernst,Greuther Fuerth,/sebastian-ernst/profil/spieler/108198,/Players/248086/Show/Sebastian-Ernst
David Atanga,Atanga,Greuther Fuerth,/david-atanga/profil/spieler/254284,/Players/259352/Show/David-Atanga
David Raum,Raum,Greuther Fuerth,/david-raum/profil/spieler/318204,/Players/330538/Show/David-Raum
Kenny Prince Redondo,Redondo,Greuther Fuerth,/kenny-prince-redondo/profil/spieler/196147,/Players/132129/Show/Kenny-Prince-Redondo
Elias Abouchabaka,Abouchabaka,Greuther Fuerth,/elias-abouchabaka/profil/spieler/335002,/Players/361299/Show/Elias-Abouchabaka
Daniel Steininger,Steininger,Greuther Fuerth,/daniel-steininger/profil/spieler/195720,/Players/226610/Show/Daniel-Steininger
Mario Maloca,Maloca,Greuther Fuerth,/mario-maloca/profil/spieler/48873,/Players/36906/Show/Mario-Maloca
Lukas Gugganig,Gugganig,Greuther Fuerth,/lukas-gugganig/profil/spieler/164142,/Players/132162/Show/Lukas-Gugganig
Yosuke Ideguchi,Ideguchi,Greuther Fuerth,/yosuke-ideguchi/profil/spieler/318219,/Players/262729/Show/Yosuke-Ideguchi
Nik Omladic,Omladic,Greuther Fuerth,/nik-omladic/profil/spieler/75665,/Players/42164/Show/Nik-Omladic
Hans Nunoo Sarpei,Sarpei,Greuther Fuerth,/hans-nunoo-sarpei/profil/spieler/451340,/Players/329504/Show/Hans-Nunoo-Sarpei
Shawn Parker,Parker,Greuther Fuerth,/shawn-parker/profil/spieler/89659,/Players/104920/Show/Shawn-Parker
Daniel Keita-Ruel,Keita-Ruel,Greuther Fuerth,/daniel-keita-ruel/profil/spieler/42230,/Players/323373/Show/Daniel-Keita-Ruel
Tobias Mohr,Mohr,Greuther Fuerth,/tobias-mohr/profil/spieler/153661,/Players/361300/Show/Tobias-Mohr
Julian Green,Green,Greuther Fuerth,/julian-green/profil/spieler/161204,/Players/132316/Show/Julian-Green
Marco Caligiuri,Caligiuri,Greuther Fuerth,/marco-caligiuri/profil/spieler/6287,/Players/11270/Show/Marco-Caligiuri
Fabian Reese,Reese,Greuther Fuerth,/fabian-reese/profil/spieler/227102,/Players/300345/Show/Fabian-Reese
Felix Bastians,Bastians,Tianjin Teda,/felix-bastians/profil/spieler/39083,/Players/19053/Show/Felix-Bastians
Sandro Wagner,Wagner,Tianjin Teda,/sandro-wagner/profil/spieler/39743,/Players/22669/Show/Sandro-Wagner
Johnathan,Johnathan,Tianjin Teda,/johnathan/profil/spieler/100122,/Players/74537/Show/Johnathan
Frank Acheampong,Acheampong,Tianjin Teda,/frank-acheampong/profil/spieler/157160,/Players/112064/Show/Frank-Acheampong
Mirahmetjan Muzepper,Muzepper,Tianjin Teda,/mirahmetjan-muzepper/profil/spieler/148170,/Players/100002/Show/Mirahmetjan-Muzepper
Jeroen Zoet,Zoet,PSV Eindhoven,/jeroen-zoet/profil/spieler/79045,/Players/67299/Show/Jeroen-Zoet
Nick Viergever,Viergever,PSV Eindhoven,/nick-viergever/profil/spieler/93081,/Players/70906/Show/Nick-Viergever
Daniel Schwaab,Schwaab,PSV Eindhoven,/daniel-schwaab/profil/spieler/38434,/Players/30993/Show/Daniel-Schwaab
Angeliño,Angeliño,PSV Eindhoven,/angelino/profil/spieler/277179,/Players/255089/Show/Angeliño
Denzel Dumfries,Dumfries,PSV Eindhoven,/denzel-dumfries/profil/spieler/321528,/Players/322153/Show/Denzel-Dumfries
Pablo Rosario,Rosario,PSV Eindhoven,/pablo-rosario/profil/spieler/370791,/Players/329647/Show/Pablo-Rosario
Michal Sadilek,Sadilek,PSV Eindhoven,/michal-sadilek/profil/spieler/321204,/Players/361838/Show/Michal-Sadilek
Bart Ramselaar,Ramselaar,PSV Eindhoven,/bart-ramselaar/profil/spieler/326701,/Players/261082/Show/Bart-Ramselaar
Matthias Verreth,Verreth,PSV Eindhoven,/matthias-verreth/profil/spieler/292817,/Players/333526/Show/Matthias-Verreth
Maximiliano Romero,Romero,PSV Eindhoven,/maximiliano-romero/profil/spieler/365758,/Players/303779/Show/Maximiliano-Romero
Aziz Behich,Behich,PSV Eindhoven,/aziz-behich/profil/spieler/136834,/Players/83249/Show/Aziz-Behich
Trent Sainsbury,Sainsbury,PSV Eindhoven,/trent-sainsbury/profil/spieler/145840,/Players/142204/Show/Trent-Sainsbury
Jordan Teze,Teze,PSV Eindhoven,/jordan-teze/profil/spieler/364245,/Players/361839/Show/Jordan-Teze
Erick Gutiérrez,Gutiérrez,PSV Eindhoven,/erick-gutierrez/profil/spieler/298796,/Players/137460/Show/Erick-Gutiérrez
Jorrit Hendrix,Hendrix,PSV Eindhoven,/jorrit-hendrix/profil/spieler/205004,/Players/133305/Show/Jorrit-Hendrix
Mohamed Ihattaren,Ihattaren,PSV Eindhoven,/mohammed-ihattaren/profil/spieler/503638,/Players/369107/Show/Mohamed-Ihattaren
Mauro Júnior,Júnior,PSV Eindhoven,/mauro-junior/profil/spieler/323910,/Players/346767/Show/Mauro-Júnior
Dante Rigo,Rigo,PSV Eindhoven,/dante-rigo/profil/spieler/314974,/Players/298718/Show/Dante-Rigo
Cody Gakpo,Gakpo,PSV Eindhoven,/cody-gakpo/profil/spieler/434675,/Players/352825/Show/Cody-Gakpo
Luuk de Jong,Jong,PSV Eindhoven,/luuk-de-jong/profil/spieler/72522,/Players/68585/Show/Luuk-de-Jong
Hirving Lozano,Lozano,PSV Eindhoven,/hirving-lozano/profil/spieler/316889,/Players/318511/Show/Hirving-Lozano
Steven Bergwijn,Bergwijn,PSV Eindhoven,/steven-bergwijn/profil/spieler/284165,/Players/279425/Show/Steven-Bergwijn
Gastón Pereiro,Pereiro,PSV Eindhoven,/gaston-pereiro/profil/spieler/264116,/Players/289327/Show/Gastón-Pereiro
Donyell Malen,Malen,PSV Eindhoven,/donyell-malen/profil/spieler/326029,/Players/351354/Show/Donyell-Malen
Kevin Müller,Müller,FC Heidenheim,/kevin-muller/profil/spieler/43824,/Players/136812/Show/Kevin-Müller
Patrick Mainka,Mainka,FC Heidenheim,/patrick-mainka/profil/spieler/133731,/Players/361425/Show/Patrick-Mainka
Timo Beermann,Beermann,FC Heidenheim,/timo-beermann/profil/spieler/88430,/Players/104034/Show/Timo-Beermann
Norman Theuerkauf,Theuerkauf,FC Heidenheim,/norman-theuerkauf/profil/spieler/31599,/Players/19910/Show/Norman-Theuerkauf
Oliver Steurer,Steurer,FC Heidenheim,/oliver-steurer/profil/spieler/156710,/Players/351410/Show/Oliver-Steurer
Arne Feick,Feick,FC Heidenheim,/arne-feick/profil/spieler/38609,/Players/132355/Show/Arne-Feick
Jonas Brändle,Brändle,FC Heidenheim,/jonas-brandle/profil/spieler/420295,/Players/371252/Show/Jonas-Brändle
Marnon Busch,Busch,FC Heidenheim,/marnon-busch/profil/spieler/117478,/Players/238699/Show/Marnon-Busch
Niklas Dorsch,Dorsch,FC Heidenheim,/niklas-dorsch/profil/spieler/251302,/Players/306637/Show/Niklas-Dorsch
Sebastian Griesbeck,Griesbeck,FC Heidenheim,/sebastian-griesbeck/profil/spieler/153555,/Players/132925/Show/Sebastian-Griesbeck
Kevin Sessa,Sessa,FC Heidenheim,/kevin-sessa/profil/spieler/448028,/Players/354434/Show/Kevin-Sessa
Gökalp Kilic,Kilic,FC Heidenheim,/gokalp-kilic/profil/spieler/420385,/Players/368209/Show/Gökalp-Kilic
Patrick Schmidt,Schmidt,FC Heidenheim,/patrick-schmidt/profil/spieler/124416,/Players/361426/Show/Patrick-Schmidt
Vitus Eicher,Eicher,FC Heidenheim,/vitus-eicher/profil/spieler/57796,/Players/136750/Show/Vitus-Eicher
Tobias Reithmeir,Reithmeir,FC Heidenheim,/tobias-reithmeir/profil/spieler/420298,/Players/369691/Show/Tobias-Reithmeir
Robert Strauß,Strauß,FC Heidenheim,/robert-strauss/profil/spieler/18068,/Players/132927/Show/Robert-Strauß
Maurice Multhaup,Multhaup,FC Heidenheim,/maurice-multhaup/profil/spieler/187496,/Players/254554/Show/Maurice-Multhaup
Robert Leipertz,Leipertz,FC Heidenheim,/robert-leipertz/profil/spieler/119120,/Players/141248/Show/Robert-Leipertz
Tim Skarke,Skarke,FC Heidenheim,/tim-skarke/profil/spieler/287920,/Players/285654/Show/Tim-Skarke
Maximilian Thiel,Thiel,FC Heidenheim,/maximilian-thiel/profil/spieler/120301,/Players/95361/Show/Maximilian-Thiel
Robert Glatzel,Glatzel,FC Heidenheim,/robert-glatzel/profil/spieler/196139,/Players/136707/Show/Robert-Glatzel
Marc Schnatterer,Schnatterer,FC Heidenheim,/marc-schnatterer/profil/spieler/18684,/Players/132924/Show/Marc-Schnatterer
Nikola Dovedan,Dovedan,FC Heidenheim,/nikola-dovedan/profil/spieler/120189,/Players/342062/Show/Nikola-Dovedan
Denis Thomalla,Thomalla,FC Heidenheim,/denis-thomalla/profil/spieler/94030,/Players/90984/Show/Denis-Thomalla
Robert Andrich,Andrich,FC Heidenheim,/robert-andrich/profil/spieler/159088,/Players/122140/Show/Robert-Andrich
Rui Patrício,Patrício,Wolverhampton Wanderers,/rui-patricio/profil/spieler/45026,/Players/23089/Show/Rui-Patrício
John Ruddy,Ruddy,Wolverhampton Wanderers,/john-ruddy/profil/spieler/29712,/Players/8643/Show/John-Ruddy
Conor Coady,Coady,Wolverhampton Wanderers,/conor-coady/profil/spieler/128901,/Players/97710/Show/Conor-Coady
Ryan Bennett,Bennett,Wolverhampton Wanderers,/ryan-bennett/profil/spieler/67252,/Players/25834/Show/Ryan-Bennett
Leander Dendoncker,Dendoncker,Wolverhampton Wanderers,/leander-dendoncker/profil/spieler/168157,/Players/124106/Show/Leander-Dendoncker
Romain Saïss,Saïss,Wolverhampton Wanderers,/romain-saiss/profil/spieler/204198,/Players/236519/Show/Romain-Saïss
João Moutinho,Moutinho,Wolverhampton Wanderers,/joao-moutinho/profil/spieler/29364,/Players/16161/Show/João-Moutinho
Will Norris,Norris,Wolverhampton Wanderers,/will-norris/profil/spieler/285033,/Players/139866/Show/Will-Norris
Max Kilman,Kilman,Wolverhampton Wanderers,/max-kilman/profil/spieler/525247,/Players/368310/Show/Max-Kilman
Rúben Vinagre,Vinagre,Wolverhampton Wanderers,/ruben-vinagre/profil/spieler/357158,/Players/342863/Show/Rúben-Vinagre
Morgan Gibbs-White,Gibbs-White,Wolverhampton Wanderers,/morgan-gibbs-white/profil/spieler/429014,/Players/332867/Show/Morgan-Gibbs-White
Ivan Cavaleiro,Cavaleiro,Wolverhampton Wanderers,/ivan-cavaleiro/profil/spieler/149716,/Players/137386/Show/Ivan-Cavaleiro
Hélder Costa,Costa,Wolverhampton Wanderers,/helder-costa/profil/spieler/173900,/Players/118127/Show/Hélder-Costa
Adama Traoré,Traoré,Wolverhampton Wanderers,/adama-traore/profil/spieler/204103,/Players/140088/Show/Adama-Traoré
Raúl Jiménez,Jiménez,Wolverhampton Wanderers,/raul-jimenez/profil/spieler/206040,/Players/108186/Show/Raúl-Jiménez
Diogo Jota,Jota,Wolverhampton Wanderers,/diogo-jota/profil/spieler/340950,/Players/235755/Show/Diogo-Jota
Matt Doherty,Doherty,Wolverhampton Wanderers,/matt-doherty/profil/spieler/171679,/Players/94042/Show/Matt-Doherty
Rúben Neves,Neves,Wolverhampton Wanderers,/ruben-neves/profil/spieler/225161,/Players/238244/Show/Rúben-Neves
Willy Boly,Boly,Wolverhampton Wanderers,/willy-boly/profil/spieler/142310,/Players/97587/Show/Willy-Boly
Haydar Yilmaz,Yilmaz,Alanyaspor,/haydar-yilmaz/profil/spieler/145025,/Players/107280/Show/Haydar-Yilmaz
Welinton,Welinton,Alanyaspor,/welinton/profil/spieler/95152,/Players/127681/Show/Welinton
Fabrice N'Sakala,N'Sakala,Alanyaspor,/fabrice-nsakala/profil/spieler/86930,/Players/44671/Show/Fabrice-N-Sakala
Isaac Sackey,Sackey,Alanyaspor,/isaac-sackey/profil/spieler/259943,/Players/121995/Show/Isaac-Sackey
Ceyhun Gülselam,Gülselam,Alanyaspor,/ceyhun-gulselam/profil/spieler/37216,/Players/27219/Show/Ceyhun-Gülselam
Ozan Tufan,Tufan,Alanyaspor,/ozan-tufan/profil/spieler/236471,/Players/115639/Show/Ozan-Tufan
Cenk Ahmet Alkilic,Alkilic,Alanyaspor,/cenk-ahmet-alkilic/profil/spieler/68211,/Players/79727/Show/Cenk-Ahmet-Alkilic
Lucas Villafañez,Villafañez,Alanyaspor,/lucas-villafanez/profil/spieler/125918,/Players/126676/Show/Lucas-Villafañez
Mbilla Etame,Etame,Alanyaspor,/mbilla-etame/profil/spieler/78798,/Players/79654/Show/Mbilla-Etame
Ufuk Ceylan,Ceylan,Alanyaspor,/ufuk-ceylan/profil/spieler/29631,/Players/34636/Show/Ufuk-Ceylan
Baiano,Baiano,Alanyaspor,/baiano/profil/spieler/77752,/Players/43952/Show/Baiano
Georgios Tzavellas,Tzavellas,Alanyaspor,/georgios-tzavellas/profil/spieler/42942,/Players/24886/Show/Georgios-Tzavellas
Taha Yalciner,Yalciner,Alanyaspor,/taha-yalciner/profil/spieler/51938,/Players/67666/Show/Taha-Yalciner
Hasan Ayaroglu,Ayaroglu,Alanyaspor,/hasan-ayaroglu/profil/spieler/222608,/Players/112950/Show/Hasan-Ayaroglu
Papiss Demba Cissé,Cissé,Alanyaspor,/papiss-demba-cisse/profil/spieler/33952,/Players/24223/Show/Papiss-Demba-Cissé
Junior Fernandes,Fernandes,Alanyaspor,/junior-fernandes/profil/spieler/89708,/Players/97161/Show/Junior-Fernandes
Djalma,Djalma,Alanyaspor,/djalma/profil/spieler/51191,/Players/33882/Show/Djalma
Efecan Karaca,Karaca,Alanyaspor,/efecan-karaca/profil/spieler/50655,/Players/67579/Show/Efecan-Karaca
Steven Caulker,Caulker,Alanyaspor,/steven-caulker/profil/spieler/121280,/Players/76499/Show/Steven-Caulker
Giorgi Loria,Loria,Magdeburg,/giorgi-loria/profil/spieler/55976,/Players/44527/Show/Giorgi-Loria
Alexander Brunst,Brunst,Magdeburg,/alexander-brunst/profil/spieler/146693,/Players/245568/Show/Alexander-Brunst
Tobias Müller,Müller,Magdeburg,/tobias-muller/profil/spieler/19483,/Players/133906/Show/Tobias-Müller
Dennis Erdmann,Erdmann,Magdeburg,/dennis-erdmann/profil/spieler/195954,/Players/129170/Show/Dennis-Erdmann
